고유번호,업소명,대분류,중분류,개업일,상태
15550,카니발노래주점,부산,사상구,20020819,영업/정상
15551,초우,부산,동래구,20020819,영업/정상
15552,빠삐용,제주,제주시,20020819,영업/정상
15553,천국편의가요주점,충북,충주시,20020819,영업/정상
15554,서울,전남,여수시,20020819,영업/정상
15555,서래봉가요마당,전북,정읍시,20020819,영업/정상
15556,세컨드노래장,경기도,동두천시,20020819,영업/정상
15557,에로스,경기도,평택시,20020819,영업/정상
15558,파파(papa),경남,창원시,20020817,영업/정상
15559,프린스가요주점,경북,성주군,20020817,영업/정상
15560,똥쌍피가요방,경북,안동시,20020817,영업/정상
15561,별천지,경기도,구리시,20020817,영업/정상
15562,서울크럽,경기도,동두천시,20020817,영업/정상
15563,일번지,부산,북구,20020816,영업/정상
15564,루나노래주점,부산,북구,20020816,영업/정상
15565,대왕,충북,청주시,20020816,영업/정상
15566,마미,강원도,동해시,20020816,영업/정상
15567,왕족,경남,양산시,20020816,영업/정상
15568,솜가요주점,전북,군산시,20020816,영업/정상
15569,발리,전북,군산시,20020816,영업/정상
15570,더문,경기도,평택시,20020816,영업/정상
15571,매미,경기도,시흥시,20020814,영업/정상
15572,파트너가요주점,경기도,시흥시,20020814,영업/정상
15573,글로벌노래광장,경기도,시흥시,20020814,영업/정상
15574,늪노래광장,경기도,시흥시,20020814,영업/정상
15575,스타,경기도,광명시,20020814,영업/정상
15576,파티파티 노래뱅크,서울,중구,20020814,영업/정상
15577,백조노래방주점,울산,울주군,20020814,영업/정상
15578,마초노래타운,울산,남구,20020814,영업/정상
15579,조선타운,광주광역시,서구,20020814,영업/정상
15580,서현미인룸클럽,경기도,파주시,20020813,영업/정상
15581,더블유(W)노래홀주점,경기도,평택시,20020813,영업/정상
15582,오성,서울,중구,20020813,영업/정상
15583,필,울산,남구,20020813,영업/정상
15584,글로리아,서울,노원구,20020813,영업/정상
15585,돌체주점,경북,구미시,20020813,영업/정상
15586,버디,전남,여수시,20020813,영업/정상
15587,소리꾼노래광장주점,경기도,군포시,20020812,영업/정상
15588,물레방아,부산,기장군,20020812,영업/정상
15589,테마노래주점,부산,해운대구,20020812,영업/정상
15590,야호노래방식주점,부산,동구,20020812,영업/정상
15591,대부,경북,포항시,20020810,영업/정상
15592,이브노래장,경기도,의정부시,20020810,영업/정상
15593,젠,전남,해남군,20020810,영업/정상
15594,석궁노래타운,전남,순천시,20020809,영업/정상
15595,수선화 가요방,전남,완도군,20020809,영업/정상
15596,연예인,제주,제주시,20020809,영업/정상
15597,블루문,대구,수성구,20020809,영업/정상
15598,테마,경남,통영시,20020809,영업/정상
15599,발렌타인,경북,안동시,20020809,영업/정상
15600,지중해,대구,달서구,20020808,영업/정상
15601,지2(G2),대구,달서구,20020808,영업/정상
15602,아진노래타운,대구,달서구,20020808,영업/정상
15603,남태평양노래주점,경남,김해시,20020808,영업/정상
15604,캔버라땡큐술마시는노래방,경남,창원시,20020808,영업/정상
15605,단촌가요주점,경북,의성군,20020808,영업/정상
15606,친구사이,경북,영주시,20020808,영업/정상
15607,다불러뮤직클럽,경기도,평택시,20020808,영업/정상
15608,대박술마시는노래홀,전남,목포시,20020807,영업/정상
15609,황실,전남,목포시,20020807,영업/정상
15610,태평양,전남,광양시,20020807,영업/정상
15611,올래올래,부산,연제구,20020807,영업/정상
15612,제우스,경기도,화성시,20020807,영업/정상
15613,지중해,대구,달서구,20020807,영업/정상
15614,싸이 노래주점,경남,창원시,20020807,영업/정상
15615,잉카,전북,익산시,20020807,영업/정상
15616,궁,경기도,고양시,20020806,영업/정상
15617,아방궁,부산,북구,20020806,영업/정상
15618,만남노래클럽,충남,아산시,20020806,영업/정상
15619,대벌,경남,창원시,20020806,영업/정상
15620,시카고,전남,여수시,20020806,영업/정상
15621,샴푸,경기도,동두천시,20020806,영업/정상
15622,후궁,충북,진천군,20020805,영업/정상
15623,초코렛,울산,동구,20020805,영업/정상
15624,세븐,경북,울진군,20020805,영업/정상
15625,장미와우산,경기도,의정부시,20020803,영업/정상
15626,뉴월드,대구,달서구,20020803,영업/정상
15627,유토피아,경남,남해군,20020803,영업/정상
15628,오대양노래주점,경북,구미시,20020803,영업/정상
15629,비너스뮤직홀,전남,목포시,20020802,영업/정상
15630,와우,부산,영도구,20020802,영업/정상
15631,벤츠노래방,부산,부산진구,20020802,영업/정상
15632,오페라,제주,제주시,20020802,영업/정상
15633,이화,충북,진천군,20020802,영업/정상
15634,비젼,충북,충주시,20020802,영업/정상
15635,인경노래클럽,충남,공주시,20020802,영업/정상
15636,피플,대구,수성구,20020802,영업/정상
15637,황제,대구,달서구,20020802,영업/정상
15638,월드컵,대구,달성군,20020802,영업/정상
15639,해피워,경기도,동두천시,20020802,영업/정상
15640,키스바가요주점,경기도,시흥시,20020801,영업/정상
15641,은하노래광장주점,서울,중구,20020801,영업/정상
15642,까치,부산,부산진구,20020801,영업/정상
15643,휘가로주점,대구,달서구,20020801,영업/정상
15644,오렌지룸소주방,광주광역시,동구,20020801,영업/정상
15645,북천물장수,경남,진주시,20020801,영업/정상
15646,바다,경기도,화성시,20020731,영업/정상
15647,하트,울산,울주군,20020731,영업/정상
15648,삼칠,울산,남구,20020731,영업/정상
15649,투투노래마당주점,울산,남구,20020731,영업/정상
15650,뉴궁전,대구,달서구,20020731,영업/정상
15651,칼라,대구,달서구,20020731,영업/정상
15652,호박노래주점,경남,김해시,20020731,영업/정상
15653,쿨 노래클럽,경북,포항시,20020730,영업/정상
15654,벤츠노래주점,부산,연제구,20020730,영업/정상
15655,보물섬가요주점,충북,진천군,20020730,영업/정상
15656,오데움,강원도,춘천시,20020730,영업/정상
15657,백야,강원도,인제군,20020730,영업/정상
15658,아리아,대구,달서구,20020730,영업/정상
15659,보물선,대구,수성구,20020730,영업/정상
15660,싸이버노래주점,충남,금산군,20020730,영업/정상
15661,디올,경기도,성남시,20020730,영업/정상
15662,앵콜노래주점,경기도,군포시,20020729,영업/정상
15663,원투쓰리,경기도,군포시,20020729,영업/정상
15664,팡팡,대구,수성구,20020729,영업/정상
15665,대박,대구,달서구,20020729,영업/정상
15666,카오스노래방식주점,대구,북구,20020729,영업/정상
15667,황태자 노래홀,광주광역시,서구,20020729,영업/정상
15668,카네기주점,경북,칠곡군,20020729,영업/정상
15669,금돼지가요광장,경기도,시흥시,20020726,영업/정상
15670,엠(M)노래하우스,경기도,부천시,20020726,영업/정상
15671,황제,충북,옥천군,20020726,영업/정상
15672,에이플러스,대구,수성구,20020726,영업/정상
15673,라경,대구,수성구,20020726,영업/정상
15674,황제노래주점,대구,달서구,20020726,영업/정상
15675,텐프로,대구,달서구,20020726,영업/정상
15676,모스크바,대구,동구,20020726,영업/정상
15677,쿨,광주광역시,서구,20020726,영업/정상
15678,궁노래주점,경남,김해시,20020726,영업/정상
15679,수노래클럽,경남,창원시,20020726,영업/정상
15680,노블노래주점,경남,창원시,20020726,영업/정상
15681,꼭지술마시는노래방,경남,창원시,20020726,영업/정상
15682,델타가요주점,경북,구미시,20020726,영업/정상
15683,런던노래주점,경남,창원시,20020726,영업/정상
15684,소나무,경북,포항시,20020725,영업/정상
15685,무림라이브,경북,포항시,20020725,영업/정상
15686,유니온,제주,제주시,20020725,영업/정상
15687,파티노래주점,울산,동구,20020725,영업/정상
15688,로즈룸가요방,강원도,고성군,20020725,영업/정상
15689,거궁노래주점,경북,구미시,20020725,영업/정상
15690,월드컵가요주점,경북,영덕군,20020725,영업/정상
15691,엘에이(LA),경기도,수원시,20020725,영업/정상
15692,모란봉미인관,부산,연제구,20020724,영업/정상
15693,홍콩,부산,연제구,20020724,영업/정상
15694,파라다이스미인관,부산,연제구,20020724,영업/정상
15695,하트,서울,강동구,20020724,영업/정상
15696,방앗간,경기도,수원시,20020724,영업/정상
15697,쑈쑈룸크럽,경기도,시흥시,20020723,영업/정상
15698,테마파티,경기도,부천시,20020723,영업/정상
15699,에뜨랑제노래방주점,서울,중구,20020723,영업/정상
15700,별님노래주점,울산,남구,20020723,영업/정상
15701,서경클럽,충북,청주시,20020723,영업/정상
15702,루루,대구,달서구,20020723,영업/정상
15703,콜,대구,수성구,20020723,영업/정상
15704,디올노래주점,경남,창원시,20020723,영업/정상
15705,휴 노래주점,경남,창원시,20020723,영업/정상
15706,허리케인,경기도,동두천시,20020723,영업/정상
15707,황진이,경기도,포천시,20020722,영업/정상
15708,보스,경기도,부천시,20020722,영업/정상
15709,올인노래주점,부산,부산진구,20020722,영업/정상
15710,갤러리궁,충북,진천군,20020722,영업/정상
15711,쵸이스,울산,남구,20020722,영업/정상
15712,황진이,충남,천안시,20020722,영업/정상
15713,천사주점,대구,달서구,20020722,영업/정상
15714,명성주점,대구,달서구,20020722,영업/정상
15715,광대,서울,영등포구,20020722,영업/정상
15716,성미가요방,경북,김천시,20020722,영업/정상
15717,제피스,경북,포항시,20020720,영업/정상
15718,앵두,충남,서산시,20020720,영업/정상
15719,룸 펠리스,강원도,삼척시,20020720,영업/정상
15720,마돈나,경기도,구리시,20020720,영업/정상
15721,G 2,서울,종로구,20020719,영업/정상
15722,박카스노래방,부산,해운대구,20020719,영업/정상
15723,KISS(키스),인천,부평구,20020719,영업/정상
15724,1박2일 술마시는 뮤직뱅크,충북,제천시,20020719,영업/정상
15725,짱,울산,동구,20020719,영업/정상
15726,마샬,울산,남구,20020719,영업/정상
15727,엔젤클럽,강원도,강릉시,20020719,영업/정상
15728,스파이스,대구,수성구,20020719,영업/정상
15729,립스,대구,수성구,20020719,영업/정상
15730,차차차노래마당유흥주점,경기도,안산시,20020719,영업/정상
15731,샤샤가요방,경남,사천시,20020719,영업/정상
15732,비타민,경남,거제시,20020719,영업/정상
15733,진평카사노바주점,경북,구미시,20020719,영업/정상
15734,소풍,전남,여수시,20020719,영업/정상
15735,발리노래광장유흥주점,경기도,안산시,20020718,영업/정상
15736,Q 술마시고 노래하고,서울,중구,20020718,영업/정상
15737,대화,제주,제주시,20020718,영업/정상
15738,궁궐,제주,서귀포시,20020718,영업/정상
15739,인디안,대구,달서구,20020718,영업/정상
15740,첼로,경남,통영시,20020718,영업/정상
15741,초이스,전남,여수시,20020718,영업/정상
15742,갈채,전남,완도군,20020716,영업/정상
15743,용가리,경기도,부천시,20020716,영업/정상
15744,종로,서울,종로구,20020716,영업/정상
15745,퀸,서울,서대문구,20020716,영업/정상
15746,동경,부산,중구,20020716,영업/정상
15747,작업실,대전광역시,유성구,20020716,영업/정상
15748,루비,경남,양산시,20020716,영업/정상
15749,4-Ten,전남,여수시,20020716,영업/정상
15750,파도노래방식주점,대구,북구,20020715,영업/정상
15751,더블유,전북,전주시,20020715,영업/정상
15752,금강산 유흥주점,전남,진도군,20020713,영업/정상
15753,귀빈,부산,남구,20020713,영업/정상
15754,도화가요주점,경남,거제시,20020713,영업/정상
15755,스카이,전남,해남군,20020713,영업/정상
15756,카라룸클럽,경기도,구리시,20020713,영업/정상
15757,풀코스,충남,당진시,20020712,영업/정상
15758,브이아이피(VIP),경남,김해시,20020712,영업/정상
15759,왕궁노래타운,인천,미추홀구,20020711,영업/정상
15760,서태후,충북,음성군,20020711,영업/정상
15761,라이브노래주점,경기도,포천시,20020711,영업/정상
15762,불가리아,대구,수성구,20020711,영업/정상
15763,성하주점,대구,달서구,20020711,영업/정상
